toi_id,hostname,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2
6880.0,TOI 6880,5434.0,124.8,124.8,0.81,0.04,0.04
6899.0,TOI 6899,5503.0,126.761,126.761,0.930478,0.048995,0.048995
6891.0,TOI 6891,5675.0,122.0,122.0,0.802301,,
6900.0,TOI 6900,4468.0,162.173,162.173,0.737084,0.0797739,0.0797739
6901.0,TOI 6901,4550.0,123.424,123.424,0.68788,0.0530653,0.0530653
6908.0,TOI 6908,5501.09,140.271,140.271,1.29268,0.0789799,0.0789799
6903.0,TOI 6903,6971.2,125.185,125.185,1.57506,0.0663266,0.0663266
6958.0,TOI 6958,4403.0,122.0,122.0,0.667127,,
6910.0,TOI 6910,5585.0,122.0,122.0,1.10185,,
6964.0,TOI 6964,5432.25,142.88,142.88,1.0462199,0.0805025,0.0805025
6960.0,TOI 6960,5107.3,5387.0,5387.0,0.732116,0.0540377,0.0540377
6965.0,TOI 6965,6007.0,103.951,103.951,1.12993,0.0445402,0.0445402
6963.0,TOI 6963,3303.0,,,1.1499799,,
6968.0,TOI 6968,5924.0,130.277,130.277,1.20432,0.0548744,0.0548744
6971.0,TOI 6971,6309.0,127.912,127.912,2.85361,0.132256,0.132256
6966.0,TOI 6966,6194.54,108.524,108.524,1.30635,0.0608241,0.0608241
699.0,TOI 699,6138.6,54.0,54.0,1.42,0.06,0.06
702.0,TOI 702,4015.0,170.0,170.0,0.577735,0.0594221,0.0594221
703.0,TOI 703,5384.0,185.0,185.0,0.91,0.04,0.04
7031.0,TOI 7031,3718.0,157.0,157.0,0.636647,0.0199952,0.0199952
7062.0,TOI 7062,4942.0,126.4,126.4,0.77,0.05,0.05
7052.0,TOI 7052,4269.0,124.3,124.3,0.64,0.06,0.06
7063.0,TOI 7063,5263.0,126.7,126.7,0.83,0.05,0.05
714.0,TOI 714,3782.0,,,0.473141,0.0141473,0.0141473
713.0,TOI 713,4316.7,69.0,69.0,0.651075,0.054108,0.054108
721.0,TOI 721,6008.62,40.1065,40.1065,1.3,0.06,0.06
724.0,TOI 724,5330.0,125.0,125.0,0.88283,0.048588,0.048588
723.0,TOI 723,4907.96,59.9497,59.9497,0.76,0.05,0.05
738.0,TOI 738,5324.0,184.0,184.0,0.942255,0.0537487,0.0537487
740.0,TOI 740,5776.0,189.0,189.0,0.97,0.05,0.05
741.0,TOI 741,3766.0,95.0,95.0,0.53,0.02,0.02
756.0,TOI 756,3614.0,64.0,64.0,0.507628,0.0151246,0.0151246
749.0,TOI 749,3602.0,66.0,66.0,0.442,0.069,0.069
746.0,TOI 746,5614.9,126.0,126.0,0.957719,0.0512412,0.0512412
758.0,TOI 758,6072.0,193.0,193.0,1.26126,,
768.0,TOI 768,5956.0,192.0,192.0,1.15,0.05,0.05
771.0,TOI 771,3231.0,,,0.241857,0.0072715,0.0072715
779.0,TOI 779,5780.0,,,,,
777.0,TOI 777,7199.0,208.0,208.0,1.6028301,0.0833116,0.0833116
782.0,TOI 782,3331.0,63.0,63.0,0.406516,0.0122887,0.0122887
783.0,TOI 783,4498.94,87.0,87.0,0.668361,0.0577939,0.0577939
786.0,TOI 786,5853.8,45.2182,45.2182,1.31,0.06,0.06
787.0,TOI 787,6623.0,200.0,200.0,1.31556,0.0569849,0.0569849
789.0,TOI 789,3471.0,64.0,64.0,0.37114,0.0111606,0.0111606
772.0,TOI 772,5184.0,182.0,182.0,0.815374,0.0503367,0.0503367
788.0,TOI 788,4997.0,172.0,172.0,2.56864,,
795.0,TOI 795,6168.88,51.1185,51.1185,1.3109699,0.0562513,0.0562513
797.0,TOI 797,3704.0,64.0,64.0,0.473702,0.0140887,0.0140887
799.0,TOI 799,5643.0,188.0,188.0,0.915519,0.047407,0.047407
801.0,TOI 801,6283.39,44.3964,44.3964,1.3560899,0.0518292,0.0518292
800.0,TOI 800,5780.0,,,1.0,,
804.0,TOI 804,5988.0,192.0,192.0,,,
802.0,TOI 802,5235.78,28.5591,28.5591,0.74982,0.0367236,0.0367236
807.0,TOI 807,4662.0,174.0,174.0,0.693074,0.0804573,0.0804573
812.0,TOI 812,6707.0,133.4,133.4,1.57,0.07,0.07
815.0,TOI 815,4953.9,107.6,107.6,0.76,0.04,0.04
823.0,TOI 823,6309.0,196.0,196.0,1.30032,0.0571256,0.0571256
829.0,TOI 829,5636.0,188.0,188.0,0.948885,0.0560351,0.0560351
827.0,TOI 827,5848.0,190.0,190.0,1.2740999,0.0577764,0.0577764
831.0,TOI 831,5808.0,190.0,190.0,1.14478,,
835.0,TOI 835,6012.0,192.0,192.0,0.882828,0.0481784,0.0481784
841.0,TOI 841,5153.0,182.0,182.0,0.9,0.06,0.06
842.0,TOI 842,5376.0,185.0,185.0,1.00073,0.0564422,0.0564422
851.0,TOI 851,5485.0,137.1,137.1,0.77,0.04,0.04
853.0,TOI 853,5937.0,131.1,131.1,1.38,0.07,0.07
855.0,TOI 855,6671.0,115.3,115.3,1.22,0.05,0.05
859.0,TOI 859,4971.0,128.7,128.7,0.756197,0.049583,0.049583
862.0,TOI 862,,,,,,
863.0,TOI 863,5867.0,190.0,190.0,0.850302,0.0409598,0.0409598
864.0,TOI 864,3460.0,,,0.39861,0.0120441,0.0120441
865.0,TOI 865,5181.0,182.0,182.0,1.19844,0.0637688,0.0637688
871.0,TOI 871,4939.0,180.0,180.0,0.732189,0.0451432,0.0451432
872.0,TOI 872,4872.54,125.0,125.0,0.75636,0.0519875,0.0519875
874.0,TOI 874,6437.0,198.0,198.0,1.4178801,0.06,0.06
877.0,TOI 877,7836.0,201.7,201.7,1.59435,0.0562261,0.0562261
880.0,TOI 880,4935.0,122.3,122.3,0.82,0.05,0.05
887.0,TOI 887,7173.0,181.9,181.9,2.26,0.12,0.12
890.0,TOI 890,6600.0,351.5,351.5,1.67,,
899.0,TOI 899,5591.0,125.0,125.0,1.18787,0.0674397,0.0674397
900.0,TOI 900,3861.0,142.0,142.0,0.680711,0.0617663,0.0617663
901.0,TOI 901,7062.0,206.0,206.0,1.38436,0.065,0.065
903.0,TOI 903,6266.0,41.0,41.0,2.21,0.1,0.1
906.0,TOI 906,5954.53,53.0596,53.0596,1.42,0.13,0.13
907.0,TOI 907,6272.0,196.0,196.0,2.0597899,0.0922839,0.0922839
911.0,TOI 911,5963.0,80.0,80.0,1.44708,0.0702814,0.0702814
921.0,TOI 921,6055.5,112.5,112.5,1.14,0.05,0.05
924.0,TOI 924,5682.0,128.9,128.9,0.993827,0.047789,0.047789
932.0,TOI 932,4444.0,124.0,124.0,0.734073,0.0597135,0.0597135
934.0,TOI 934,4833.0,178.0,178.0,0.869755,0.0570855,0.0570855
936.0,TOI 936,4320.0,173.0,173.0,0.85,0.1,0.1
945.0,TOI 945,7019.0,133.6,133.6,1.65,0.07,0.07
970.0,TOI 970,5189.0,121.3,121.3,1.06532,0.0585729,0.0585729
940.0,TOI 940,5100.2,109.7,109.7,0.85,0.04,0.04
986.0,TOI 986,8274.5,181.1,181.1,1.65,0.06,0.06
990.0,TOI 990,8388.0,125.1,125.1,1.86,0.07,0.07
991.0,TOI 991,9855.0,169.3,169.3,2.13,0.11,0.11
993.0,TOI 993,8035.0,150.8,150.8,1.67,0.05,0.05
4051.0,TOI 4051,5091.0,122.0,122.0,1.0,,
1598.0,TOI 1598,6011.0,194.8,194.8,1.73,0.08,0.08
161.0,TOI 161,5388.0,,,0.98,,
1610.0,TOI 1610,5740.2,119.6,119.6,1.19,0.06,0.06
1620.0,TOI 1620,6594.0,142.3,142.3,1.49,0.07,0.07
1621.0,TOI 1621,7257.0,418.7,418.7,1.02,0.04,0.04
1630.0,TOI 1630,5504.0,129.9,129.9,0.83,0.04,0.04
1638.0,TOI 1638,3810.0,157.0,157.0,0.701237,0.0205528,0.0205528
1648.0,TOI 1648,4871.6,52.4,52.4,0.84,0.06,0.06
1652.0,TOI 1652,5329.0,131.1,131.1,1.99,0.11,0.11
1653.0,TOI 1653,7106.5,152.6,152.6,2.5,0.78,0.78
1654.0,TOI 1654,5286.9,723.2,723.2,,,
1659.0,TOI 1659,5977.0,130.6,130.6,1.00568,0.0478392,0.0478392
166.0,TOI 166,5254.0,152.9,152.9,1.00217,0.0537965,0.0537965
1664.0,TOI 1664,6225.0,193.0,193.0,1.34,0.06,0.06
1669.0,TOI 1669,5550.0,134.2,134.2,1.07,0.05,0.05
167.0,TOI 167,5766.0,158.9,158.9,,,
1681.0,TOI 1681,5672.5,145.4,145.4,0.93,0.05,0.05
168.0,TOI 168,4801.5,126.2,126.2,0.73,0.05,0.05
1683.0,TOI 1683,4402.0,126.1,126.1,0.695095,0.0594975,0.0594975
1684.0,TOI 1684,4815.0,122.0,122.0,2.99,,
1686.0,TOI 1686,6141.0,223.518,223.518,1.45858,0.0689849,0.0689849
1688.0,TOI 1688,5843.0,170.189,170.189,2.3529,0.118236,0.118236
1687.0,TOI 1687,5734.0,157.223,157.223,0.978325,0.0471558,0.0471558
1697.0,TOI 1697,4067.0,118.044,118.044,0.65,0.07,0.07
1699.0,TOI 1699,5654.4,132.3,132.3,1.03909,0.0568342,0.0568342
170.0,TOI 170,5973.0,131.5,131.5,1.22,0.06,0.06
1706.0,TOI 1706,5617.0,125.1,125.1,0.97,0.05,0.05
1709.0,TOI 1709,6157.0,134.0,134.0,1.6,0.09,0.09
1708.0,TOI 1708,6259.0,123.6,123.6,1.24,0.06,0.06
171.0,TOI 171,5237.0,183.0,183.0,1.1072299,0.0651181,0.0651181
1713.0,TOI 1713,5097.6,102.7,102.7,0.946,0.0538694,0.0538694
1716.0,TOI 1716,5878.6,140.7,140.7,1.24,0.07,0.07
1717.0,TOI 1717,6578.0,122.8,122.8,1.36,0.06,0.06
1718.0,TOI 1718,5378.0,134.6,134.6,0.94,0.06,0.06
1719.0,TOI 1719,6096.4,111.7,111.7,4.17,0.26,0.26
1722.0,TOI 1722,6137.0,125.2,125.2,1.09,0.05,0.05
1723.0,TOI 1723,5777.0,124.977,124.977,1.09,0.05,0.05
173.0,TOI 173,6409.0,197.0,197.0,1.46863,0.0610553,0.0610553
1730.0,TOI 1730,3691.0,157.0,157.0,0.53,0.02,0.02
1735.0,TOI 1735,6439.0,119.798,119.798,1.26,0.05,0.05
1737.0,TOI 1737,6669.0,127.5,127.5,1.95,0.08,0.08
1739.0,TOI 1739,4814.0,124.993,124.993,0.78,0.05,0.05
1743.0,TOI 1743,3281.0,157.0,157.0,0.32,0.01,0.01
1745.0,TOI 1745,3759.0,157.0,157.0,0.424468,0.0126086,0.0126086
1746.0,TOI 1746,3340.0,157.0,157.0,0.410465,0.0147749,0.0147749
1747.0,TOI 1747,4435.0,120.688,120.688,0.7,0.06,0.06
1748.0,TOI 1748,4837.0,178.0,178.0,0.768226,0.0516382,0.0516382
1750.0,TOI 1750,4765.0,123.903,123.903,0.768675,0.0541206,0.0541206
1752.0,TOI 1752,3652.0,157.0,157.0,0.526987,0.0156406,0.0156406
1753.0,TOI 1753,5700.0,130.299,130.299,0.959022,0.0498041,0.0498041
1757.0,TOI 1757,4428.0,128.048,128.048,0.707159,0.0603317,0.0603317
1761.0,TOI 1761,6311.0,146.415,146.415,1.19407,0.0529648,0.0529648
1756.0,TOI 1756,3756.0,157.0,157.0,0.562607,0.0165054,0.0165054
1765.0,TOI 1765,5203.4,186.0,186.0,0.9,0.05,0.05
1763.0,TOI 1763,3520.0,157.0,157.0,0.472869,0.0139803,0.0139803
1768.0,TOI 1768,5994.0,121.0,121.0,1.1,0.05,0.05
1772.0,TOI 1772,5583.1,110.4,110.4,0.995254,0.04551,0.04551
1769.0,TOI 1769,5493.0,123.5,123.5,0.89,0.05,0.05
1777.0,TOI 1777,5859.45,101.754,101.754,0.98,0.04,0.04
1778.0,TOI 1778,6023.0,126.762,126.762,1.32944,0.0616834,0.0616834
1782.0,TOI 1782,4336.0,121.303,121.303,0.668693,0.0560352,0.0560352
1785.0,TOI 1785,6264.0,192.0,192.0,2.87,0.13,0.13
1792.0,TOI 1792,5502.5,112.2,112.2,0.99,0.05,0.05
1783.0,TOI 1783,5406.0,128.465,128.465,0.984511,0.0541985,0.0541985
1794.0,TOI 1794,5707.0,115.695,115.695,1.29921,0.0613468,0.0613468
1798.0,TOI 1798,5165.2,103.5,103.5,0.784618,0.0392965,0.0392965
1799.0,TOI 1799,5690.0,122.747,122.747,0.956941,0.0464397,0.0464397
180.0,TOI 180,6082.0,193.0,193.0,2.0701201,0.0942464,0.0942464
1803.0,TOI 1803,4868.61,159.921,159.921,0.69,0.06,0.06
1812.0,TOI 1812,5059.36,146.23,146.23,0.738692,0.0529272,0.0529272
1825.0,TOI 1825,5450.0,99.5,99.5,1.01,0.05,0.05
182.0,TOI 182,5569.0,187.0,187.0,0.96,0.03,0.03
1822.0,TOI 1822,5637.7,139.1,139.1,1.71,0.1,0.1
1815.0,TOI 1815,6454.0,121.9,121.9,2.48,0.11,0.11
1829.0,TOI 1829,5565.0,123.891,123.891,1.02,0.05,0.05
1831.0,TOI 1831,6864.0,129.967,129.967,2.2681701,0.0954674,0.0954674
1832.0,TOI 1832,4652.0,127.88,127.88,0.78,0.06,0.06
1834.0,TOI 1834,5610.0,121.632,121.632,1.02,0.05,0.05
1835.0,TOI 1835,5297.0,107.552,107.552,0.782479,0.0380352,0.0380352
1836.0,TOI 1836,6351.0,118.9,118.9,1.61988,0.0676734,0.0676734
1839.0,TOI 1839,5382.69,146.214,146.214,0.848099,0.0548492,0.0548492
1846.0,TOI 1846,3512.0,157.0,157.0,0.411452,0.0121252,0.0121252
1845.0,TOI 1845,5271.0,124.2,124.2,0.943402,0.0535628,0.0535628
1851.0,TOI 1851,4567.0,123.0,123.0,0.76,,
1854.0,TOI 1854,4836.0,122.0,122.0,0.871731,,
1855.0,TOI 1855,5347.0,121.0,121.0,1.08,0.06,0.06
1866.0,TOI 1866,6728.0,125.0,125.0,1.92153,0.0863015,0.0863015
187.0,TOI 187,6725.0,201.0,201.0,1.55195,0.0616282,0.0616282
1868.0,TOI 1868,6016.0,127.5,127.5,1.56043,0.098877,0.098877
1870.0,TOI 1870,6511.0,126.6,126.6,1.43103,0.0962086,0.0962086
1872.0,TOI 1872,6305.2,383.5,383.5,1.57,,
1873.0,TOI 1873,5699.0,141.1,141.1,0.97,0.05,0.05
1875.0,TOI 1875,5817.0,128.5,128.5,1.25,0.06,0.06
1876.0,TOI 1876,6748.0,125.2,125.2,1.73025,0.0862312,0.0862312
1877.0,TOI 1877,6051.0,127.3,127.3,1.01,0.05,0.05
1878.0,TOI 1878,5976.0,131.5,131.5,1.06446,0.053701,0.053701
1879.0,TOI 1879,6531.0,126.2,126.2,1.49611,0.0684875,0.0684875
188.0,TOI 188,6340.3,204.0,204.0,1.66089,0.114533,0.114533
1880.0,TOI 1880,3631.4,504.9,504.9,0.556058,0.016711,0.016711
1881.0,TOI 1881,6564.4,178.0,178.0,1.47,0.06,0.06
1882.0,TOI 1882,8828.7,271.0,271.0,1.63132,0.0630352,0.0630352
1884.0,TOI 1884,5225.0,130.9,130.9,0.882285,0.0513769,0.0513769
1887.0,TOI 1887,4250.0,171.0,171.0,0.705729,0.0664121,0.0664121
1889.0,TOI 1889,4791.0,4675.9,4675.9,0.771805,0.0622764,0.0622764
189.0,TOI 189,6054.0,193.0,193.0,1.04092,0.0465778,0.0465778
1938.0,TOI 1938,6200.5,265.9,265.9,1.10563,0.0868842,0.0868842
1951.0,TOI 1951,5877.5,123.4,123.4,1.95583,0.0862714,0.0862714
1940.0,TOI 1940,5986.0,105.7,105.7,2.19052,0.110736,0.110736
1958.0,TOI 1958,4851.6,190.4,190.4,5.42,,
1960.0,TOI 1960,6466.2,149.8,149.8,3.28,0.13,0.13
1954.0,TOI 1954,7119.5,299.0,299.0,1.98083,0.0830704,0.0830704
1967.0,TOI 1967,5343.0,121.3,121.3,1.4990799,0.0729346,0.0729346
1968.0,TOI 1968,6535.3,317.7,317.7,1.55,,
196.0,TOI 196,6495.0,198.0,198.0,4.0595698,0.175,0.175
1972.0,TOI 1972,6105.1,328.2,328.2,1.48,0.07,0.07
1973.0,TOI 1973,5149.0,415.8,415.8,,,
1974.0,TOI 1974,5342.0,124.0,124.0,1.49,0.08,0.08
1986.0,TOI 1986,8613.8,1359.0,1359.0,,,
1994.0,TOI 1994,7369.0,219.0,219.0,2.22,0.07,0.07
1997.0,TOI 1997,6311.5,192.6,192.6,1.61,0.08,0.08
2001.0,TOI 2001,7896.3,247.0,247.0,3.9611499,0.166342,0.166342
201.0,TOI 201,6461.8,83.0,83.0,1.33031,0.0634748,0.0634748
2015.0,TOI 2015,3223.0,157.0,157.0,0.32,0.01,0.01
2016.0,TOI 2016,5175.0,128.9,128.9,0.84,0.05,0.05
202.0,TOI 202,4746.0,178.0,178.0,0.820258,,
2023.0,TOI 2023,4958.0,122.161,122.161,0.695992,0.0442211,0.0442211
2031.0,TOI 2031,6664.0,265.1,265.1,1.18444,0.0492463,0.0492463
2036.0,TOI 2036,6549.0,134.3,134.3,2.18,0.09,0.09
2037.0,TOI 2037,6319.0,123.0,123.0,1.19,0.05,0.05
2038.0,TOI 2038,6570.0,124.8,124.8,2.8,0.13,0.13
2040.0,TOI 2040,5019.0,166.0,166.0,0.92,0.06,0.06
2045.0,TOI 2045,6125.9,120.7,120.7,1.72,0.09,0.09
2043.0,TOI 2043,6178.0,254.9,254.9,1.23,0.06,0.06
2049.0,TOI 2049,6054.7,145.0,145.0,3.48,0.21,0.21
205.0,TOI 205,6222.5,83.0,83.0,1.45,0.07,0.07
2050.0,TOI 2050,5985.0,155.5,155.5,0.88,0.04,0.04
2056.0,TOI 2056,6748.7,121.0,121.0,1.72,0.07,0.07
2055.0,TOI 2055,6782.0,,,1.61,,
2067.0,TOI 2067,5491.0,126.682,126.682,0.88,0.05,0.05
2069.0,TOI 2069,5268.0,125.279,125.279,0.823126,0.0473618,0.0473618
2071.0,TOI 2071,5873.3,139.832,139.832,1.00286,0.0538995,0.0538995
2070.0,TOI 2070,5849.0,123.43,123.43,1.16353,0.0553267,0.0553267
2072.0,TOI 2072,3546.0,119.826,119.826,,,
2077.0,TOI 2077,5284.0,122.558,122.558,0.85,0.05,0.05
2079.0,TOI 2079,3577.0,157.0,157.0,0.480553,0.0140953,0.0140953
2081.0,TOI 2081,3742.0,157.0,157.0,0.515547,0.0153071,0.0153071
209.0,TOI 209,4892.0,179.0,179.0,0.742779,0.0504774,0.0504774
210.0,TOI 210,3275.0,,,0.330146,0.0099659,0.0099659
2101.0,TOI 2101,5619.0,133.1,133.1,0.997589,0.0532186,0.0532186
2102.0,TOI 2102,5292.0,125.791,125.791,0.807811,0.0452136,0.0452136
2103.0,TOI 2103,4884.0,123.5,123.5,0.799716,0.0531859,0.0531859
2104.0,TOI 2104,4907.0,121.6,121.6,0.72,0.05,0.05
211.0,TOI 211,5873.97,102.627,102.627,1.08871,,
212.0,TOI 212,3332.0,63.0,63.0,0.3,0.05,0.05
2121.0,TOI 2121,4325.66,44.2312,44.2312,0.628365,0.0575012,0.0575012
2112.0,TOI 2112,7184.0,121.9,121.9,1.58046,0.0573015,0.0573015
2123.0,TOI 2123,5432.0,127.165,127.165,0.843702,0.0455954,0.0455954
213.0,TOI 213,4566.4,64.0,64.0,0.67,0.05,0.05
2133.0,TOI 2133,4175.0,123.3,123.3,0.716312,0.0671683,0.0671683
2134.0,TOI 2134,4406.0,123.336,123.336,0.77,0.06,0.06
2142.0,TOI 2142,3472.0,157.0,157.0,0.363966,0.0108484,0.0108484
214.0,TOI 214,5346.2,141.5,141.5,0.8,0.05,0.05
2143.0,TOI 2143,7437.0,138.2,138.2,1.95,0.07,0.07
2159.0,TOI 2159,5844.0,126.4,126.4,1.41,0.07,0.07
2160.0,TOI 2160,6021.0,127.8,127.8,1.25,0.06,0.06
2166.0,TOI 2166,6515.0,121.0,121.0,1.99,0.09,0.09
2169.0,TOI 2169,6183.0,149.7,149.7,1.81,0.09,0.09
2170.0,TOI 2170,6018.0,138.2,138.2,1.12,0.05,0.05
2174.0,TOI 2174,6069.0,123.9,123.9,1.33,0.06,0.06
218.0,TOI 218,3146.0,,,0.284538,0.0085297,0.0085297
2181.0,TOI 2181,5574.0,121.3,121.3,0.91,0.04,0.04
2187.0,TOI 2187,5344.0,5585.9,5585.9,1.14,,
2192.0,TOI 2192,5262.0,5242.7,5242.7,1.12916,0.0613819,0.0613819
2195.0,TOI 2195,5101.7,5154.0,5154.0,0.933443,0.0508141,0.0508141
2200.0,TOI 2200,4983.6,34.8,34.8,0.83,0.05,0.05
2201.0,TOI 2201,6252.0,136.1,136.1,1.47,0.07,0.07
2205.0,TOI 2205,3653.0,157.0,157.0,0.649887,0.0207052,0.0207052
2208.0,TOI 2208,3228.0,157.0,157.0,0.321846,0.0108865,0.0108865
2210.0,TOI 2210,5077.7,5123.9,5123.9,0.836244,,
2211.0,TOI 2211,5253.0,123.391,123.391,0.834386,0.0474272,0.0474272
2214.0,TOI 2214,5727.0,5750.8,5750.8,,,
2217.0,TOI 2217,5916.0,5868.8,5868.8,1.3126301,0.0594222,0.0594222
2218.0,TOI 2218,6282.0,6442.8,6442.8,1.05,0.05,0.05
2219.0,TOI 2219,5161.7,5229.8,5229.8,1.3986,0.0649649,0.0649649
2220.0,TOI 2220,5615.0,271.6,271.6,1.2094899,0.0652513,0.0652513
2222.0,TOI 2222,6381.0,6543.8,6543.8,1.5,0.06,0.06
2225.0,TOI 2225,5823.3,5934.8,5934.8,,,
2226.0,TOI 2226,5828.0,5824.8,5824.8,1.36,0.06,0.06
2227.0,TOI 2227,5763.48,45.6,45.6,1.21,0.06,0.06
2238.0,TOI 2238,6113.8,107.4,107.4,1.43,0.06,0.06
2242.0,TOI 2242,6037.2,102.6,102.6,2.58,0.11,0.11
2245.0,TOI 2245,5042.0,59.3,59.3,1.51,0.07,0.07
2252.0,TOI 2252,6582.0,131.1,131.1,2.7841101,0.133789,0.133789
2256.0,TOI 2256,5270.9,,,0.813544,,
2255.0,TOI 2255,6049.0,,,1.25,,
2261.0,TOI 2261,5392.0,,,0.986402,,
2262.0,TOI 2262,6328.0,129.745,129.745,1.28,0.06,0.06
2265.0,TOI 2265,5951.67,,,1.52424,,
2266.0,TOI 2266,3244.0,157.0,157.0,0.261162,0.0078626,0.0078626
2267.0,TOI 2267,3022.0,157.0,157.0,0.242745,0.0079963,0.0079963
2268.0,TOI 2268,5910.35,101.985,101.985,1.13489,0.0462663,0.0462663
2269.0,TOI 2269,3872.0,157.0,157.0,0.548484,0.0161609,0.0161609
2274.0,TOI 2274,3943.0,157.0,157.0,0.63072,0.0185106,0.0185106
2278.0,TOI 2278,3412.0,157.0,157.0,0.32,0.01,0.01
2279.0,TOI 2279,4962.0,118.963,118.963,0.79,0.05,0.05
2282.0,TOI 2282,7020.0,168.077,168.077,1.84505,0.0738693,0.0738693
2287.0,TOI 2287,6037.0,121.613,121.613,1.20105,0.0548794,0.0548794
2288.0,TOI 2288,4066.0,130.915,130.915,0.605243,0.0581935,0.0581935
2290.0,TOI 2290,3863.0,157.0,157.0,0.566304,0.0169066,0.0169066
2291.0,TOI 2291,3869.0,157.0,157.0,0.475701,0.0139575,0.0139575
2292.0,TOI 2292,5781.0,137.012,137.012,1.0,0.05,0.05
2293.0,TOI 2293,3668.0,157.0,157.0,0.499376,0.0148842,0.0148842
2300.0,TOI 2300,5607.0,158.447,158.447,0.796892,0.0411759,0.0411759
2301.0,TOI 2301,6187.0,123.849,123.849,1.61,0.07,0.07
2307.0,TOI 2307,5465.0,5562.2,5562.2,1.285,0.0712462,0.0712462
2305.0,TOI 2305,5382.0,5385.2,5385.2,1.1659,0.0806182,0.0806182
2313.0,TOI 2313,5816.0,190.0,190.0,,,
2322.0,TOI 2322,4465.0,125.1,125.1,0.697547,0.0569246,0.0569246
2324.0,TOI 2324,6413.0,134.4,134.4,1.5,0.07,0.07
2329.0,TOI 2329,5424.0,282.9,282.9,1.33,0.08,0.08
233.0,TOI 233,3644.0,64.0,64.0,0.380272,0.0114291,0.0114291
2339.0,TOI 2339,5636.8,117.5,117.5,2.43731,0.12804,0.12804
2341.0,TOI 2341,3495.0,157.0,157.0,0.62,0.02,0.02
235.0,TOI 235,5454.42,77.327,77.327,,,
2353.0,TOI 2353,6510.3,121.0,121.0,1.97616,0.100824,0.100824
2363.0,TOI 2363,6510.0,127.8,127.8,1.81,0.08,0.08
2374.0,TOI 2374,4929.5,5084.0,5084.0,0.8,0.05,0.05
2367.0,TOI 2367,6046.0,123.0,123.0,1.08,0.06,0.06
2376.0,TOI 2376,5672.5,5842.7,5842.7,1.3954,0.0734145,0.0734145
2381.0,TOI 2381,5337.0,5302.6,5302.6,1.16636,0.058794,0.058794
2383.0,TOI 2383,5503.0,5569.7,5569.7,1.06,0.06,0.06
2382.0,TOI 2382,5884.5,5887.6,5887.6,1.52373,0.0900829,0.0900829
2385.0,TOI 2385,4367.6,4396.0,4396.0,1.02417,,
2387.0,TOI 2387,5859.8,6031.1,6031.1,1.1873699,0.071417,0.071417
2388.0,TOI 2388,,,,,,
2389.0,TOI 2389,5335.0,5331.2,5331.2,0.910484,,
2391.0,TOI 2391,5774.8,5809.4,5809.4,1.75826,0.100673,0.100673
2392.0,TOI 2392,6187.3,197.3,197.3,1.76,0.09,0.09
2402.0,TOI 2402,5519.0,127.0,127.0,0.97,0.05,0.05
2408.0,TOI 2408,4935.0,132.299,132.299,0.75,0.05,0.05
2401.0,TOI 2401,6294.0,132.5,132.5,3.1,0.14,0.14
2410.0,TOI 2410,4785.0,131.261,131.261,0.86,0.06,0.06
2415.0,TOI 2415,3558.0,157.0,157.0,0.617346,0.0203056,0.0203056
2429.0,TOI 2429,5517.8,142.9,142.9,0.842833,0.0515352,0.0515352
2431.0,TOI 2431,4079.0,126.0,126.0,0.68,0.07,0.07
2434.0,TOI 2434,9431.0,214.831,214.831,3.83824,0.143759,0.143759
2441.0,TOI 2441,3478.0,157.0,157.0,0.46769,0.0140024,0.0140024
2439.0,TOI 2439,5283.0,,,0.946146,,
2453.0,TOI 2453,3609.0,157.0,157.0,0.502498,0.0147592,0.0147592
245.0,TOI 245,6208.0,117.0,117.0,1.46,0.01,0.01
2455.0,TOI 2455,3553.0,157.0,157.0,0.489916,0.0150345,0.0150345
2460.0,TOI 2460,5994.0,122.381,122.381,1.03783,0.0476885,0.0476885
2463.0,TOI 2463,6481.0,130.437,130.437,3.2125199,0.142357,0.142357
2465.0,TOI 2465,6808.4,126.9,126.9,1.01507,0.0440855,0.0440855
2467.0,TOI 2467,4909.0,120.978,120.978,0.808741,0.05201,0.05201
2473.0,TOI 2473,6589.1,143.9,143.9,1.53,0.08,0.08
248.0,TOI 248,5711.7,57.0,57.0,1.12148,0.0520603,0.0520603
2481.0,TOI 2481,5567.0,137.1,137.1,0.86,0.05,0.05
2500.0,TOI 2500,7837.0,174.37,174.37,1.58,0.07,0.07
2496.0,TOI 2496,3273.0,157.0,157.0,0.579963,0.0180145,0.0180145
2501.0,TOI 2501,4066.0,128.471,128.471,0.658727,0.0671608,0.0671608
2504.0,TOI 2504,8389.0,191.997,191.997,1.69485,0.0669749,0.0669749
252.0,TOI 252,5071.0,181.0,181.0,0.874822,,
2527.0,TOI 2527,6919.0,258.9,258.9,3.45,0.39,0.39
253.0,TOI 253,4020.0,170.0,170.0,0.639371,0.0657085,0.0657085
2531.0,TOI 2531,5320.0,130.4,130.4,0.873132,0.048402,0.048402
2542.0,TOI 2542,5780.0,,,,,
2540.0,TOI 2540,4036.3,69.7,69.7,0.661076,0.0674925,0.0674925
2549.0,TOI 2549,8303.0,,,,,
2552.0,TOI 2552,4007.0,121.939,121.939,0.684741,0.0659925,0.0659925
2553.0,TOI 2553,5757.5,146.0,146.0,1.02264,0.0460553,0.0460553
